age,income,employment_length,dti,utilization,delinquencies,history_length,tx_30d_count,refund_rate_30d,active_days_30d,channel,region,product,default
0.0,140000.0,10.0,13.82,0.11033048294041423,0,25,10,0.0,20,whole,CA,debt_consolidation,0
0.0,70000.0,1.0,0.0,0.0030263157894736843,0,14,10,0.0,20,whole,MD,small_business,0
0.0,45000.0,2.0,10.59,0.9175172413793103,0,15,10,0.0,20,fractional,MD,debt_consolidation,0
0.0,75000.0,2.0,18.53,0.6207172038129823,0,12,10,0.0,20,whole,PA,other,0
0.0,53592.0,2.0,7.1,0.24626461799101154,0,9,10,0.0,20,whole,CA,other,0
0.0,43000.0,6.0,17.15,0.535207024188689,0,14,10,0.0,20,whole,MI,other,0
0.0,90000.0,5.0,15.72,0.6600504625735912,0,13,10,0.0,20,whole,MD,moving,0
0.0,77000.0,10.0,14.82,0.5880270400256506,0,41,10,0.0,20,whole,VA,debt_consolidation,0
0.0,42000.0,2.0,25.89,0.7191193135826452,0,14,10,0.0,20,whole,TX,credit_card,0
0.0,130000.0,4.0,13.51,0.12358951731249752,0,27,10,0.0,20,whole,TX,home_improvement,0
0.0,76300.0,10.0,10.71,0.14327166230790844,0,38,10,0.0,20,whole,NC,debt_consolidation,0
0.0,190000.0,2.0,2.68,0.1076440387906446,0,14,10,0.0,20,whole,FL,debt_consolidation,0
0.0,41000.0,0.0,25.7,0.46149909590256216,0,10,10,0.0,20,whole,TX,debt_consolidation,0
0.0,30000.0,2.0,3.64,0.3078888888888889,0,6,10,0.0,20,whole,NE,car,0
0.0,88000.0,6.0,17.24,0.49471843180716213,0,14,10,0.0,20,whole,NC,credit_card,0
0.0,115000.0,2.0,18.72,0.17521082634803392,0,13,10,0.0,20,whole,TX,debt_consolidation,0
0.0,95731.0,10.0,19.64,0.6120804905034114,0,16,10,0.0,20,whole,TX,debt_consolidation,0
0.0,127000.0,2.0,9.12,0.4604659276953219,1,5,10,0.0,20,whole,CA,major_purchase,0
0.0,145000.0,10.0,22.42,0.2838564144546579,0,25,10,0.0,20,whole,GA,debt_consolidation,0
0.0,70000.0,5.0,21.41,0.18658904623296846,0,10,10,0.0,20,whole,NC,debt_consolidation,0
0.0,40000.0,6.0,22.39,0.03274885145482389,0,34,10,0.0,20,whole,FL,debt_consolidation,0
0.0,75000.0,8.0,20.16,0.08277465501442853,0,12,10,0.0,20,whole,NJ,house,0
0.0,73000.0,10.0,39.08,0.349383685594291,0,11,10,0.0,20,whole,NV,debt_consolidation,0
0.0,76000.0,6.0,14.62,0.06548760931560225,0,9,10,0.0,20,whole,NV,debt_consolidation,0
0.0,188000.0,10.0,11.64,0.5616453682064542,0,13,10,0.0,20,whole,CO,debt_consolidation,0
0.0,50000.0,8.0,12.15,0.22205725753604194,0,11,10,0.0,20,fractional,WV,debt_consolidation,0
0.0,58000.0,10.0,12.58,0.3959785522788204,0,14,10,0.0,20,whole,MD,debt_consolidation,0
0.0,105000.0,1.0,16.73,0.8359748427672956,0,28,10,0.0,20,fractional,VA,debt_consolidation,0
0.0,114000.0,10.0,28.13,0.19617933688664893,1,17,10,0.0,20,whole,VA,credit_card,0
0.0,150000.0,10.0,7.89,0.4476007161114733,0,26,10,0.0,20,whole,CA,medical,0
0.0,69000.0,0.0,15.42,0.11639008709509026,0,15,10,0.0,20,fractional,PA,debt_consolidation,0
0.0,30000.0,10.0,32.4,0.338296458898966,0,13,10,0.0,20,whole,FL,debt_consolidation,0
0.0,60000.0,5.0,17.28,0.7669687982958105,0,16,10,0.0,20,whole,IL,credit_card,0
0.0,74000.0,5.0,32.06,0.16586227161855033,0,19,10,0.0,20,fractional,NH,car,0
0.0,25000.0,0.0,3.7,0.42473684210526313,1,46,10,0.0,20,fractional,UT,debt_consolidation,0
0.0,32000.0,6.0,22.09,0.8063558354269307,0,20,10,0.0,20,whole,DE,other,0
0.0,31000.0,0.0,16.26,0.34434722542021645,0,9,10,0.0,20,fractional,MA,other,0
0.0,64000.0,3.0,8.72,0.39836363636363636,0,8,10,0.0,20,whole,NJ,debt_consolidation,0
0.0,24000.0,3.0,16.3,0.7653458501619183,0,7,10,0.0,20,whole,KY,major_purchase,0
0.0,77000.0,2.0,16.04,0.315848131361914,0,6,10,0.0,20,whole,NC,credit_card,0
0.0,81065.0,10.0,25.59,0.1306987845396812,0,17,10,0.0,20,whole,FL,debt_consolidation,0
0.0,13930.0,6.0,21.94,0.31315985130111523,0,8,10,0.0,20,fractional,OR,debt_consolidation,0
0.0,60000.0,0.0,19.22,0.9889989474746601,0,11,10,0.0,20,whole,OH,other,0
0.0,41787.0,9.0,37.74,0.8546401182016464,0,26,10,0.0,20,whole,TX,credit_card,0
0.0,100000.0,4.0,16.37,0.06286774081372436,0,13,10,0.0,20,fractional,CA,other,0
0.0,77000.0,0.0,18.39,0.18165806081468733,0,17,10,0.0,20,fractional,OK,debt_consolidation,0
0.0,72000.0,1.0,27.23,0.41575958502196536,0,17,10,0.0,20,fractional,PA,debt_consolidation,0
0.0,165000.0,8.0,11.14,0.6810783660301177,0,18,10,0.0,20,whole,TX,other,0
0.0,43000.0,10.0,1.56,0.019068736141906874,0,34,10,0.0,20,whole,FL,home_improvement,0
0.0,90000.0,10.0,17.44,0.167143200247035,0,19,10,0.0,20,whole,VA,debt_consolidation,0
0.0,95000.0,10.0,11.45,0.19610794684024951,0,43,10,0.0,20,whole,SD,debt_consolidation,0
0.0,152000.0,10.0,21.09,0.2543458486772865,0,17,10,0.0,20,whole,MO,small_business,0
0.0,49500.0,2.0,34.86,0.6629795529011654,0,12,10,0.0,20,whole,IL,credit_card,0
0.0,32000.0,5.0,13.77,0.486594318544526,0,14,10,0.0,20,whole,TX,home_improvement,0
0.0,78000.0,8.0,9.61,0.8475410514124995,0,22,10,0.0,20,whole,FL,credit_card,0
0.0,52000.0,2.0,24.39,0.549455766558592,0,14,10,0.0,20,whole,AZ,debt_consolidation,0
0.0,147000.0,10.0,5.16,0.060952790121667474,0,13,10,0.0,20,whole,NY,debt_consolidation,0
0.0,140000.0,10.0,28.53,0.3902090209020902,0,35,10,0.0,20,fractional,NJ,debt_consolidation,0
0.0,50000.0,5.0,20.74,0.1250116753323578,0,16,10,0.0,20,whole,IL,debt_consolidation,0
0.0,55000.0,6.0,12.22,0.4148679245283019,4,18,10,0.0,20,whole,MN,debt_consolidation,0
0.0,190000.0,3.0,15.84,0.13571042068792855,0,18,10,0.0,20,whole,TX,debt_consolidation,0
0.0,126000.0,10.0,3.82,0.14173514506652668,0,15,10,0.0,20,whole,CO,debt_consolidation,0
0.0,95000.0,10.0,15.48,0.1718891655034465,0,8,10,0.0,20,whole,MA,debt_consolidation,0
0.0,80000.0,10.0,14.16,0.07984946756509581,0,9,10,0.0,20,whole,NJ,major_purchase,0
0.0,98000.0,10.0,19.87,0.6578004318116055,0,24,10,0.0,20,whole,MN,credit_card,0
0.0,169000.0,10.0,16.56,0.9213745704467354,0,28,10,0.0,20,whole,NY,debt_consolidation,0
0.0,60000.0,5.0,16.72,0.12613326727768145,0,6,10,0.0,20,whole,IL,debt_consolidation,0
0.0,101000.0,0.0,18.5,0.11400197337974753,1,13,10,0.0,20,whole,TX,debt_consolidation,0
0.0,113000.0,4.0,15.28,0.09805050050641247,0,16,10,0.0,20,whole,TN,home_improvement,0
0.0,61000.0,10.0,19.05,0.29821326381382335,0,20,10,0.0,20,whole,NH,debt_consolidation,0
0.0,28000.0,1.0,26.96,0.4709893992932862,0,7,10,0.0,20,fractional,SC,debt_consolidation,0
0.0,75000.0,2.0,21.63,0.37504165982115617,0,14,10,0.0,20,whole,NY,credit_card,0
0.0,44000.0,2.0,24.77,0.7207663432254409,0,7,10,0.0,20,whole,FL,home_improvement,0
0.0,60000.0,2.0,18.36,0.5553823432884805,0,7,10,0.0,20,fractional,TX,small_business,0
0.0,47000.0,10.0,18.92,0.4609837650566007,0,14,10,0.0,20,whole,TX,debt_consolidation,0
0.0,58000.0,2.0,14.66,0.42605751300422023,0,4,10,0.0,20,whole,FL,debt_consolidation,0
0.0,55000.0,10.0,29.58,0.11177221436057631,0,22,10,0.0,20,whole,AL,debt_consolidation,0
0.0,31812.0,6.0,37.83,0.655655877342419,0,18,10,0.0,20,whole,WY,debt_consolidation,0
0.0,95000.0,5.0,13.49,0.7065761204345017,1,19,10,0.0,20,whole,CA,moving,0
0.0,65000.0,0.0,29.36,0.7739708603145236,7,18,10,0.0,20,whole,PA,debt_consolidation,0
0.0,250000.0,4.0,1.12,0.19636690647482014,0,18,10,0.0,20,whole,CA,debt_consolidation,0
0.0,55200.0,10.0,18.67,0.27735339450250523,0,18,10,0.0,20,whole,CO,credit_card,0
0.0,42000.0,10.0,25.23,0.5361731141893347,1,19,10,0.0,20,whole,NY,credit_card,0
0.0,66292.0,6.0,38.41,0.07607769702458154,0,28,10,0.0,20,fractional,MO,debt_consolidation,0
0.0,60000.0,4.0,26.88,0.21935900144461637,0,8,10,0.0,20,whole,FL,credit_card,0
0.0,120000.0,10.0,21.45,0.9190001168347789,0,19,10,0.0,20,whole,MO,debt_consolidation,0
0.0,155000.0,10.0,16.13,0.32650138302024473,0,13,10,0.0,20,whole,NY,major_purchase,0
0.0,40000.0,1.0,2.91,0.15968354430379747,0,4,10,0.0,20,whole,MA,car,0
0.0,42500.0,3.0,18.55,0.6559232201690303,0,8,10,0.0,20,whole,TN,credit_card,0
0.0,230000.0,10.0,9.19,0.12084700376612394,0,20,10,0.0,20,whole,NJ,debt_consolidation,0
0.0,75000.0,4.0,8.46,0.5611691903642494,0,10,10,0.0,20,whole,LA,house,0
0.0,90000.0,0.0,23.11,0.39264900662251656,0,18,10,0.0,20,whole,OH,debt_consolidation,0
0.0,110000.0,1.0,11.62,0.3904081352205579,3,12,10,0.0,20,whole,MA,credit_card,0
0.0,172000.0,10.0,24.31,0.14484035895202332,0,15,10,0.0,20,whole,WV,home_improvement,0
0.0,155000.0,10.0,14.98,0.2982956192390191,0,15,10,0.0,20,whole,GA,debt_consolidation,0
0.0,85000.0,4.0,22.73,0.1620431856853761,0,29,10,0.0,20,whole,CA,debt_consolidation,0
0.0,42000.0,10.0,9.91,0.2183399209486166,0,22,10,0.0,20,whole,PA,debt_consolidation,0
0.0,36000.0,3.0,29.47,0.9449657240788346,0,14,10,0.0,20,fractional,WI,debt_consolidation,0
0.0,78000.0,6.0,34.6,0.6523313151488671,0,16,10,0.0,20,whole,TX,other,0
0.0,37000.0,10.0,4.25,0.2087437185929648,0,13,10,0.0,20,whole,IN,debt_consolidation,0
0.0,45000.0,1.0,16.97,0.3702055219619456,0,4,10,0.0,20,fractional,CA,debt_consolidation,0
0.0,40000.0,10.0,19.44,0.45091501240694787,0,18,10,0.0,20,whole,OH,debt_consolidation,0
0.0,182000.0,2.0,6.06,0.6180535714285714,1,13,10,0.0,20,whole,CA,credit_card,0
0.0,51000.0,3.0,17.25,0.736217844816079,0,24,10,0.0,20,whole,CA,credit_card,0
0.0,45000.0,10.0,23.33,0.3263737038865768,0,21,10,0.0,20,whole,MI,debt_consolidation,0
0.0,31200.0,2.0,33.19,0.7499507146377525,0,11,10,0.0,20,fractional,NY,debt_consolidation,0
0.0,27278.0,1.0,19.93,0.6549493728275654,0,12,10,0.0,20,fractional,IL,credit_card,0
0.0,75000.0,10.0,15.31,0.31962185583253616,0,17,10,0.0,20,whole,GA,home_improvement,0
0.0,100000.0,5.0,22.88,0.519415909493032,0,27,10,0.0,20,whole,KS,credit_card,0
0.0,42000.0,6.0,14.4,0.838701091296247,0,14,10,0.0,20,whole,NY,other,0
0.0,121000.0,10.0,9.63,0.05640409680403837,0,12,10,0.0,20,whole,NY,major_purchase,0
0.0,89000.0,2.0,18.65,0.4572187853968807,0,17,10,0.0,20,whole,OH,credit_card,0
0.0,50000.0,3.0,27.08,0.159419738176231,0,13,10,0.0,20,whole,MA,debt_consolidation,0
0.0,99000.0,6.0,11.73,0.5228840478920361,0,13,10,0.0,20,whole,MD,home_improvement,0
0.0,150000.0,0.0,7.82,0.2446806000823108,0,15,10,0.0,20,whole,AR,medical,0
0.0,57000.0,3.0,18.88,0.7079506610106667,0,9,10,0.0,20,whole,NY,house,0
0.0,99000.0,10.0,20.78,0.13857868874933557,0,18,10,0.0,20,whole,NY,debt_consolidation,0
0.0,44000.0,6.0,19.42,0.6199521598424089,0,20,10,0.0,20,whole,MS,credit_card,0
0.0,167250.0,6.0,14.92,0.8072380864510772,2,11,10,0.0,20,whole,AZ,debt_consolidation,0
0.0,97000.0,4.0,0.33,0.43300843196410616,0,10,10,0.0,20,whole,VA,other,0
0.0,30000.0,10.0,8.56,0.4802242152466368,0,29,10,0.0,20,whole,IL,credit_card,0
0.0,50000.0,6.0,14.16,0.5322296647243552,0,16,10,0.0,20,whole,TN,other,0
0.0,115000.0,5.0,12.89,0.1670152901722276,0,32,10,0.0,20,whole,CA,small_business,0
0.0,80000.0,2.0,9.92,0.06275247788735494,0,15,10,0.0,20,whole,IL,credit_card,0
0.0,56000.0,0.0,31.97,0.9833333333333333,0,4,10,0.0,20,whole,OR,debt_consolidation,0
0.0,60000.0,7.0,27.06,0.47159598451656815,0,14,10,0.0,20,whole,FL,debt_consolidation,0
0.0,50000.0,0.0,13.3,0.49789137380191695,4,10,10,0.0,20,whole,CA,credit_card,0
0.0,91000.0,9.0,24.99,0.3423783752119423,0,16,10,0.0,20,whole,IN,debt_consolidation,0
0.0,75000.0,10.0,0.54,0.0001656353891840091,0,12,10,0.0,20,whole,MN,major_purchase,0
0.0,182000.0,10.0,16.72,0.1290792863844793,0,15,10,0.0,20,whole,CA,debt_consolidation,0
0.0,65000.0,6.0,10.62,0.14917166439047563,0,20,10,0.0,20,whole,TX,debt_consolidation,0
0.0,168300.0,4.0,37.73,0.586285140562249,0,20,10,0.0,20,whole,NC,debt_consolidation,0
0.0,170000.0,4.0,14.23,0.3228620702456607,0,21,10,0.0,20,whole,MS,debt_consolidation,0
0.0,70000.0,2.0,21.79,0.14952443741614838,0,14,10,0.0,20,whole,NY,debt_consolidation,0
0.0,60000.0,5.0,5.96,0.7413936596807142,0,24,10,0.0,20,whole,TX,credit_card,0
0.0,100000.0,1.0,22.49,0.44844712029989775,0,22,10,0.0,20,whole,NY,other,0
0.0,68000.0,10.0,17.28,0.18431397413137204,0,5,10,0.0,20,whole,OR,debt_consolidation,0
0.0,156000.0,10.0,19.34,0.251994301994302,0,18,10,0.0,20,whole,TX,debt_consolidation,0
0.0,42500.0,0.0,24.57,0.4672568813295248,0,11,10,0.0,20,fractional,NY,debt_consolidation,0
0.0,52000.0,2.0,21.3,0.47020437139073573,0,11,10,0.0,20,whole,CA,credit_card,0
0.0,68250.0,2.0,8.63,0.9173794376972169,0,19,10,0.0,20,whole,GA,credit_card,0
0.0,55000.0,3.0,8.66,0.13462446474218076,0,4,10,0.0,20,whole,AL,debt_consolidation,0
0.0,85000.0,10.0,26.49,0.45508966695132363,0,23,10,0.0,20,whole,FL,credit_card,0
0.0,318000.0,10.0,8.37,0.7228576651908846,0,16,10,0.0,20,whole,MI,debt_consolidation,0
0.0,95000.0,7.0,11.33,0.6021656824613317,0,10,10,0.0,20,whole,CO,debt_consolidation,0
0.0,71000.0,2.0,15.48,0.5508769468219448,0,13,10,0.0,20,fractional,SC,credit_card,0
0.0,41200.0,3.0,16.95,0.2509080631823558,0,12,10,0.0,20,whole,NC,other,0
0.0,44088.0,6.0,27.93,0.5296035068985866,0,26,10,0.0,20,fractional,NC,debt_consolidation,0
0.0,15000.0,0.0,5.87,0.07321465678465056,0,18,10,0.0,20,whole,WA,debt_consolidation,0
0.0,95000.0,0.0,12.42,0.09668588854720447,0,23,10,0.0,20,whole,LA,other,0
0.0,88000.0,9.0,13.04,0.6103981907351409,0,20,10,0.0,20,whole,NE,debt_consolidation,0
0.0,125000.0,10.0,23.92,0.25490827164467333,0,15,10,0.0,20,whole,CO,debt_consolidation,0
0.0,80000.0,6.0,11.88,0.5186715867158671,0,21,10,0.0,20,whole,CA,house,0
0.0,45000.0,5.0,25.41,0.4599359196637863,0,11,10,0.0,20,whole,FL,other,0
0.0,160000.0,10.0,8.95,0.6988993143269577,0,18,10,0.0,20,whole,CA,debt_consolidation,0
0.0,69000.0,1.0,27.74,0.5078360741320804,0,10,10,0.0,20,fractional,FL,debt_consolidation,0
0.0,35000.0,10.0,23.01,0.46592965041234385,0,20,10,0.0,20,whole,KY,debt_consolidation,0
0.0,104000.0,3.0,25.38,0.030311076364047607,0,35,10,0.0,20,fractional,CA,debt_consolidation,0
0.0,180000.0,8.0,24.07,0.8101272603897572,0,8,10,0.0,20,fractional,AR,credit_card,0
0.0,82000.0,6.0,18.09,0.10396620191573389,1,20,10,0.0,20,fractional,NJ,other,0
0.0,82000.0,10.0,7.08,0.32301242236024846,0,8,10,0.0,20,fractional,TX,credit_card,0
0.0,27000.0,0.0,2.54,0.08743589743589744,0,19,10,0.0,20,fractional,CA,other,0
0.0,92000.0,3.0,25.33,0.19714402096639075,0,17,10,0.0,20,whole,TX,home_improvement,0
0.0,185000.0,6.0,12.38,0.2282052848124108,2,30,10,0.0,20,fractional,NJ,debt_consolidation,0
0.0,40000.0,1.0,29.72,0.6039598806135906,0,12,10,0.0,20,whole,CA,credit_card,0
0.0,170000.0,1.0,22.66,0.291734824546577,0,26,10,0.0,20,whole,NC,debt_consolidation,0
0.0,30000.0,5.0,5.68,0.3431818181818182,0,21,10,0.0,20,whole,CA,credit_card,0
0.0,52500.0,3.0,9.73,0.89692547285926,1,11,10,0.0,20,whole,NY,other,0
0.0,25000.0,8.0,2.78,0.059588377723970944,1,24,10,0.0,20,whole,CA,vacation,0
0.0,70000.0,6.0,39.07,0.692203161053198,0,12,10,0.0,20,fractional,SC,debt_consolidation,0
0.0,16000.0,6.0,25.43,0.4261049366761437,0,4,10,0.0,20,whole,AL,debt_consolidation,0
0.0,125000.0,2.0,2.47,0.1283728813559322,0,6,10,0.0,20,whole,VA,credit_card,0
0.0,60000.0,10.0,22.92,0.1304918417592032,0,34,10,0.0,20,whole,CA,debt_consolidation,0
0.0,100000.0,2.0,27.71,0.3935997065768058,0,32,10,0.0,20,whole,NC,debt_consolidation,0
0.0,205000.0,3.0,14.04,0.6804988709109366,1,15,10,0.0,20,fractional,CA,debt_consolidation,0
0.0,45000.0,10.0,11.79,0.15698238933841027,0,11,10,0.0,20,whole,MI,debt_consolidation,0
0.0,26448.0,2.0,30.54,0.761742006615215,0,10,10,0.0,20,whole,CA,credit_card,0
0.0,90000.0,10.0,18.63,0.09629388008698353,0,21,10,0.0,20,whole,CA,home_improvement,0
0.0,125000.0,5.0,11.77,0.1539653467022201,0,25,10,0.0,20,whole,NJ,credit_card,0
0.0,93000.0,10.0,27.11,0.15457438245732563,1,40,10,0.0,20,whole,GA,debt_consolidation,0
0.0,60000.0,5.0,9.24,0.31844589687726943,0,7,10,0.0,20,fractional,NY,debt_consolidation,0
0.0,25000.0,3.0,14.31,0.2114848484848485,0,20,10,0.0,20,whole,WA,debt_consolidation,0
0.0,74000.0,10.0,14.39,0.32782222222222224,0,12,10,0.0,20,whole,GA,small_business,0
0.0,119568.0,10.0,22.04,0.6916078338699672,0,12,10,0.0,20,whole,MD,debt_consolidation,0
0.0,20000.0,6.0,0.0,0.0,0,18,10,0.0,20,whole,TX,other,0
0.0,151000.0,2.0,15.81,0.4827934780573946,0,31,10,0.0,20,whole,MA,home_improvement,0
0.0,70000.0,6.0,27.6,0.4932884453008292,0,23,10,0.0,20,whole,CA,credit_card,0
0.0,35000.0,4.0,29.12,0.5186835932109839,0,15,10,0.0,20,whole,ME,debt_consolidation,0
0.0,84000.0,2.0,7.57,0.9297153719955209,0,11,10,0.0,20,whole,NY,house,1
0.0,200000.0,2.0,10.67,0.06994559159397921,0,15,10,0.0,20,whole,CA,debt_consolidation,0
0.0,25000.0,5.0,31.61,0.33400959055699003,0,5,10,0.0,20,whole,FL,debt_consolidation,0
0.0,60000.0,0.0,8.7,0.7211875,0,11,10,0.0,20,whole,VT,debt_consolidation,0
0.0,65000.0,10.0,15.05,0.22061006419141427,0,14,10,0.0,20,whole,NJ,debt_consolidation,0
0.0,65000.0,3.0,16.52,0.6923027561202554,0,5,10,0.0,20,whole,OR,credit_card,0
0.0,52000.0,10.0,2.28,0.35609756097560974,0,13,10,0.0,20,whole,TX,major_purchase,0
0.0,44000.0,2.0,12.9,0.17370369132873728,0,14,10,0.0,20,whole,ME,major_purchase,0
0.0,145000.0,6.0,16.57,0.11604071991933368,0,36,10,0.0,20,whole,MA,debt_consolidation,0
0.0,48000.0,1.0,18.03,0.40865253742951585,0,14,10,0.0,20,whole,IL,debt_consolidation,0
0.0,100000.0,2.0,10.92,0.5315333333333333,0,17,10,0.0,20,whole,CT,home_improvement,0
0.0,35000.0,6.0,5.59,0.2607042253521127,0,13,10,0.0,20,whole,NE,other,0
0.0,33000.0,0.0,27.02,0.9359114015976762,0,9,10,0.0,20,whole,OH,credit_card,0
0.0,196000.0,10.0,24.38,0.8114840688362583,0,18,10,0.0,20,whole,GA,credit_card,0
0.0,76000.0,7.0,11.45,0.3422586520947177,0,11,10,0.0,20,whole,CA,debt_consolidation,0
0.0,49000.0,5.0,28.8,0.9211189977424801,0,20,10,0.0,20,whole,FL,debt_consolidation,0
0.0,275000.0,0.0,11.12,0.2469095423719763,0,20,10,0.0,20,whole,NY,debt_consolidation,0
0.0,80000.0,4.0,13.47,0.24058262774587008,1,11,10,0.0,20,whole,NY,debt_consolidation,0
0.0,35500.0,3.0,16.93,0.7983736797831573,0,11,10,0.0,20,whole,NY,debt_consolidation,0
0.0,130000.0,6.0,14.43,0.22024869201967584,0,15,10,0.0,20,whole,CA,medical,0
0.0,56000.0,6.0,16.08,0.5195226103142451,0,15,10,0.0,20,whole,UT,debt_consolidation,0
0.0,150000.0,1.0,33.23,0.18598363245200836,1,49,10,0.0,20,fractional,FL,credit_card,0
0.0,80000.0,10.0,23.73,0.8697111388196176,0,22,10,0.0,20,whole,WA,debt_consolidation,0
0.0,105000.0,10.0,14.37,0.6182948622486969,0,13,10,0.0,20,whole,NJ,major_purchase,0
0.0,72000.0,10.0,21.32,0.1517029378429726,0,15,10,0.0,20,whole,MN,debt_consolidation,0
0.0,96000.0,10.0,18.66,0.09257043580876206,1,16,10,0.0,20,whole,MA,debt_consolidation,0
0.0,35300.0,1.0,27.2,0.8154428138330695,0,12,10,0.0,20,whole,MI,debt_consolidation,0
0.0,73000.0,10.0,24.38,0.2934475273639755,0,36,10,0.0,20,whole,IL,debt_consolidation,0
0.0,50000.0,10.0,17.23,0.12822946242293998,0,13,10,0.0,20,whole,IL,debt_consolidation,0
0.0,70000.0,3.0,7.75,0.28861918604651166,0,26,10,0.0,20,whole,PA,debt_consolidation,0
0.0,350000.0,7.0,6.21,0.14974234560584324,0,32,10,0.0,20,whole,NC,debt_consolidation,0
0.0,65000.0,10.0,26.88,0.39513039827884766,2,21,10,0.0,20,whole,OH,debt_consolidation,0
0.0,85820.0,3.0,19.44,0.8174884792626728,0,19,10,0.0,20,whole,NY,other,0
0.0,275000.0,8.0,19.2,0.1858873083070016,0,23,10,0.0,20,whole,KY,debt_consolidation,0
0.0,90000.0,10.0,16.31,0.6356608572538308,0,27,10,0.0,20,whole,NM,debt_consolidation,0
0.0,90000.0,5.0,27.2,0.19383566151669218,0,33,10,0.0,20,whole,IN,debt_consolidation,0
0.0,45000.0,10.0,17.49,0.13388635987015898,0,14,10,0.0,20,whole,AZ,debt_consolidation,0
0.0,56000.0,10.0,32.32,0.6288331690026584,0,9,10,0.0,20,whole,NY,debt_consolidation,0
0.0,58500.0,2.0,18.17,0.6822111627868106,0,10,10,0.0,20,whole,MN,other,0
0.0,170000.0,0.0,7.2,0.11238230962899624,0,18,10,0.0,20,whole,KY,home_improvement,0
0.0,74948.38,5.0,25.62,0.041901913875598086,0,19,10,0.0,20,whole,VA,debt_consolidation,0
0.0,9600.0,6.0,20.73,0.4206896551724138,0,11,10,0.0,20,fractional,PA,debt_consolidation,0
0.0,92000.0,10.0,9.37,0.5431552962298025,0,10,10,0.0,20,whole,MA,credit_card,0
